index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
15812,"Dining Mat With Coasters Plastic - Multicolour, BB172-4","Kitchen, Garden & Pets",Kitchen Accessories,DP,139.0,139.0,Kitchen Tools & Other Accessories,5.0,"Make your home space look more defined and beautiful as you place these multicoloured table mats. The mats are designed using high-quality plastic, that is excellent heat-resistant placemats that protects the dinner table from direct contact with hot utensils and prevents scratches, spills, stains. These are great for casual dining, parties or get together etc. It is pretty easy to use and clean. They make your dining experience a little fancier and pleasant. It is a set of 6 coasters and 6 dining mats.",139.0,139.0,0.0
15823,Plastic Smart Rectangle Container - Assorted Colour,"Kitchen, Garden & Pets",Storage & Accessories,Flair,79.0,135.0,Containers Sets,3.0,"This Plastic Smart Rectangle Container has airtight lids to protect food items from moisture and keep them fresh for a long time. Ideal for dry foods, pulses and spices which ensures that flavour remains intact. It is microwave safe without lead,100% food-grade & BPA free. The stackable modular design helps you to organize your kitchen.",79.0,79.0,41.48148148148148
15826,"Steel Milk/Sauce/Tea Pan - No. 9, Regular","Kitchen, Garden & Pets",Cookware & Non Stick,BB Home,199.0,279.0,Tawa & Sauce Pan,3.6,"Milk pan is made from sturdy, stainless steel with a handle that provides as a good heat-resistant. It can also be used for making sauces and other beverages as well. The flat bottom makes it easier to place it on any surface.",199.0,199.0,28.673835125448026
15851,Dazzle Opalware Noodle Bowl Set - Tropical Lagoon,"Kitchen, Garden & Pets",Crockery & Cutlery,Cello,169.0,225.0,Plates & Bowls,4.3,"Cello Opal-ware has beguiling designs delicately poised between fantasy and fiction. Tableware that is infused with beauty and strength, charming dishes, gaily patterned in colorful new designs serve every purpose.",169.0,169.0,24.88888888888889
15864,"Container - Square, Tower Shape, Blue","Kitchen, Garden & Pets",Storage & Accessories,Mastercook,238.0,238.0,Containers Sets,3.3,"Each product is microwave safe, but without a lid and are refrigerator safe and dishwasher safe. These containers can be used only for re-heating the food and not for cooking. These containers are airtight, but not leak proof.",238.0,238.0,0.0
15875,"Steel Dinner Plate - No. 14, Khumcha","Kitchen, Garden & Pets",Steel Utensils,BB Home,399.0,649.0,Plates & Tumblers,4.2,"BB Home Plate is made from sturdy, stainless steel which provides a good addition to your kitchen. It is used to serve large meals and for everyday use in your home. It’s elegant and scratch-proof. It promotes hygiene in your house and protects the environment.",399.0,399.0,38.52080123266564
15878,"Brush Set - Wire, Multipurpose","Kitchen, Garden & Pets",Kitchen Accessories,Kvg,85.0,110.0,Kitchen Tools & Other Accessories,4.0,"KVG presents Steel, Brass & Nylon bristle brush for your daily multiple use in kitchen & bathrooms. Specially three types of bristles for soft and stubborn dirt. Removes dirt from edges and corners.",85.0,85.0,22.727272727272727
15884,Wet Cat Food - Real Chicken & Chicken Liver in Gravy,"Kitchen, Garden & Pets",Pet Food & Accessories,Purepet,106.25,125.0,Pet Meals & Treats,3.0,"Purepet Gravy Food provides complete nutrition for your adult cat. A complete and balanced cat food designed to take care of catâ€™s daily nutritional requirements and provide it with all the required vitamins and minerals along with moisture and nourishment for a healthy and happy life. It helps maintain its fur, heart-health, weight, skin, teeth, muscles, bones and overall immunity.",106.25,106.25,15.0
15890,Penguen Tea/Coffee Mug - Evergreen,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,1009.0,1380.0,Glassware,4.0,These tumbler glasses are ideal for serving juice and cold beverages. They are made of tempered or toughened glassware for maximum safety of food service professionals as well as for the superior resistance and durability. Enhance the beauty of your kitchen or your in-house bar with these beautifully crafted tumblers.,1009.0,1009.0,26.88405797101449
15895,Designer Glass Bowl,"Kitchen, Garden & Pets",Crockery & Cutlery,Blinkmax,640.0,640.0,Glassware,4.0,"This bowl set will look pretty on your dining table. You will be getting six bowls in the set. The bowls have a round-base and a transparent body, which will facilitate you to check the contents from outside. Each bowl has a storage capacity of 280 ML.",640.0,640.0,0.0
15897,Chicken & Tuna Gourmet Loaf - Super Food,"Kitchen, Garden & Pets",Pet Food & Accessories,Kennel kitchen ,150.0,150.0,Pet Meals & Treats,4.3,Natural Food for dogs Suitable for both Adult and Puppies Preservative Free Contains Super Food Pumpkin Good for hydration. Suitable for all ages and sizes above 3 months of age. Suitable for both Adult and Puppies.,150.0,150.0,0.0
15903,"Two Tone Plastic Bowl/ Fruits & Vegetable Basket - No. 3, White Base With Pink Ring, L2303","Kitchen, Garden & Pets",Storage & Accessories,Princeware,69.0,118.0,Containers Sets,3.6,"This bowl, made from plastic, is durable and easy to clean and maintain. It is round shaped and is also easy to carry. The colour of the bowl makes it attractive and perfect for keeping in the dining table or storing in the kitchen.",69.0,69.0,41.52542372881356
15905,Diamond Whisky/Juice Glass Tumbler,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,579.0,786.0,Glassware,3.0,"This is a brand that is an essential part of our lives. At home or in the office, its the symbol of elegance, creativity and reliability with its wide product range, functionality, innovative perspective, distinctive designs and 80 years of experience. Enhance the beauty of your In-House bar or your kitchen with this perfectly crafted crockery.",579.0,579.0,26.33587786259542
15909,Opalware Classique Quarter Plate Set - Twilight Bouquet,"Kitchen, Garden & Pets",Crockery & Cutlery,Laopala Diva,510.0,510.0,Plates & Bowls,4.0,"Divas newest collection, the Classique collection comprises of an exquisite range of tableware that stands out for its striking milky white glaze and consumer-friendly properties like being microwave friendly, chip resistant, bone ash free, dishwasher safe and has greater resistance to impact and thermal shock. Its Classique Collections exquisitely chic international design makes owing it the ultimate reason for pride.",510.0,510.0,0.0
15914,Bubble Glass,"Kitchen, Garden & Pets",Crockery & Cutlery,Seven seas,1205.0,1205.0,Glassware,5.0,"This glass is 20% more resistant and is ideal for drinking water, juice, cold-drinks, whisky etc. Durobor glasses are made in Belgium and are handblown glasses.",1205.0,1205.0,0.0
15924,Oscar PET Fridge Plastic Water Bottle - Blue,"Kitchen, Garden & Pets",Storage & Accessories,Milton,87.0,135.0,Water & Fridge Bottles,4.0,"Combat dehydration with Milton's reusable, durable PET bottles. It is ideal for daily use at home, office or while travelling. It has an ergonomic shape with wide-mouthed. It is made from hygienic and odour-free materials and is available in 4 colours.",87.0,87.0,35.55555555555556
15931,Universal Hooks - Square In Color White,"Kitchen, Garden & Pets",Storage & Accessories,Fackelmann,199.0,199.0,Wall Hooks & Hangers,2.5,"High quality back glue for duarble adhesion on tiles, glass, laminate etc.",199.0,199.0,0.0
15932,Chai/Opalware Coffee Cup Set - Trinity Green,"Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,289.0,315.0,"Cups, Mugs & Tumblers",2.8,"It is ideal for serving guests and home use. Laopala is a brand that is an essential part of our lives. At home or in the office, it is the symbol of elegance, creativity, and reliability with its wide product range, functionality, innovative perspective, distinctive designs and 80 years of experience. Enhance the beauty of your in-house bar or your kitchen with this perfectly crafted crockery.",289.0,289.0,8.253968253968253
15937,"Water Bottle - Plastic, Maple, Pink","Kitchen, Garden & Pets",Storage & Accessories,Cello,195.0,195.0,Water & Fridge Bottles,3.9,"To ensure safety, Cello introduces BPA free and food grade bottles that address all your bottle needs. The bottles from cello will be a gentle reminder to you and your loved ones to ensure that our drinking cycle is not disturbed.",195.0,195.0,0.0
15945,"Steel Lid See Through, Square Jars","Kitchen, Garden & Pets",Crockery & Cutlery,Yera,209.0,250.0,Glassware,5.0,"Yera is the pioneer in India’s glass Industry since 1958 and traditionally known for making high quality glassware products at best prices . We are a 100% Made in India Brand. YERA IS a trusted name that has reached in almost every household of India. These classy jars from YERA available in 4 different sizes is sure to change the way your Kitchen looks. These BPA free,Non-Toxic jars ensure the safety of you and your family and make food consumption a safer experience. These jars available in different sizes gives you the option of storing a dynamic range of food items like snacks, jars, pickles etc, and are extremely easy to wash and clean. The sturdy plastic lids are unbreakable and doesn’t let your food go stale and ensures zero leakage or spillage.",209.0,209.0,16.400000000000002
15951,Kitchen Queen Papad Box - Yellow,"Kitchen, Garden & Pets",Storage & Accessories,Saaj,110.0,110.0,Containers Sets,3.9,"This box can be used for storing raw papad fresh for a long time & it also helps protect against fungus even in rainy season & coastal areas. Ideal for storing roasted papad fresh & crispy for a long time. Also, it can be used for storing pizza, snacks, biscuits, namkeen, and other edibles.",110.0,110.0,0.0
