index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,rating_clean
13866,Assam Black Tea Bags - Indian Teetotallers,Beverages,Tea,9t9,99.0,99.0,Tea Bags,,"Assam Organic Black Tea • Organic assam black tea, is a organic tea which you need to enjoy for it is fresh flavour and incredible traditional taste which makes it the perfect organic tea to consume for breakfast. Choco Mint Black Tea • Choco mint black tea takes your mind to the favourite mint chocolate. With it is mint extract and luxury chocolate aroma it blends in a beautiful way with the black tea. it is the perfect tea for a cold winter night. Black tea Lemon Grass • Black tea with lemongrass flakes will balance taste incredibly. A refreshing recipe to standout tea experience and will make irresistible to have repeatedly.",
13897,Vedic Suraksha Black Tea,Beverages,Tea,Dabur,175.0,175.0,Tea Bags,4.6,"Dabur Vedic Suraksha Tea comes with the goodness of 5 Ayurvedic Herbs namely Tulsi, Kali mirch, Daalchini , Sunthi, Kishmish. Each herb has its own unique property which helps boost immunity.",4.6
13989,Green Tea - Organic Ginger Mint Long Leaf Green Tea,Beverages,Tea,VAHDAM,225.0,225.0,Tea Bags,3.6,"A delicious soothing blend of premium-quality, Himalayan Green Tea with the calming and healing attributes of Ginger and the sprightly freshness of Mint to nourish your body and enliven your mind. Here’s the most refreshing cup of green tea to start your day with. The cup has a medium-bodied pale yellow color liquor that has clean, refreshing flavors. It has a wonderful aroma with top notes of spicy ginger and lemongrass. The attack is characterized by subtle fresh vegetal notes of Himalayan green tea, followed by the sweet and spicy notes of ginger in the middle. The refreshing note of mint travels from the start to the finish, rounding off the flavors beautifully.",3.6
14024,Filter Coffee Powder,Beverages,Coffee,EASY COFFEE,260.0,260.0,Ground Coffee,4.0,"Traditional south Indian filter coffee powder with rich aroma and taste.Filter coffee has been roasted and ground. Filter coffee contains more caffeine than instant coffee. Coffee is also known as Kaapi, which is the south Indian phonetic name for Coffee. Coffee has been loved by Indians for ages and is considered to be the rich man's beverage drink. Very few beverages are as potent and satiating as a cup of filter coffee. You can brew it strong or light based on how you like it.",4.0
14045,Masala Tea,Beverages,Tea,My Sip,75.0,75.0,Exotic & Flavoured Tea,3.7,Masala Tea is loved by one and all for its extravagant spicy aroma and taste coming from all the spices. Masala Tea helps in digestion.,3.7
14052,Blush - Assorted Loose Leaf Tea,Beverages,Tea,VAHDAM,995.0,995.0,Leaf & Dust Tea,,A captivating trio of 3 of our unique blends with impeccable taste and a host of health benefits. You can gift it your loved ones on a special day and enjoy a happing bonding. Relish this tea with your dear ones and rejuvenate yourself from within. Let your senses relax and soothe.,
14066,Soft Drink - Original Taste,Beverages,Energy & Soft Drinks,Coca-Cola,33.66,40.0,Cold Drinks,4.2,"It's delicious, uplifting and refreshing since 1886. Best known soft drink in the world, in India, Coca-Cola was the leading cola drink until 1977 and then it made a comeback in 1993. Coca-Cola has a taste that refreshes, for a rewardingly uplifting experience. While there's no one quite like you, there's a Coca-Cola for your uniqueness and style. Whether it be a Party Coca-Cola bottle, or a mini, or an ice-cold Diet Coke, or a Coca-Cola Zero sugar in a can, there's a refreshing way to enjoy your own! With Coca-Cola, try the Original Cola Refreshment that brings enjoyment and positivity with every sip.",4.2
14079,Tea - Cholestrol Control,Beverages,Tea,9t9,99.0,99.0,Leaf & Dust Tea,,"Sip into the healing benefits cholesterol control herbal tea, which may help with your heart 

conditions. a blend of black tea, with rich anti•oxidant properties, hibiscus to help strengthen your heart, lotus to purify the blood and to reduce cholesterol, ginger & pepper to promote circulation, cumin seeds to add strength to your body and elaichi, to relieve your mind of stress.",
14100,Syrup - Milk Booster,Beverages,"Health Drink, Supplement",Hersheys ,372.4,400.0,Kids (5+Yrs),4.3,Hershey's Chocolate Syrup + Calcium and Vitamin D is a great new way to get extra nutrition from the syrup you love. The delicious Hershey's Chocolate flavour syrup milk booster doubles the Calcium of milk and adds Vitamin D necessary for Calcium absorption. It is manufactured in India in the state of the art manufacturing unit adhering to international quality and standards.,4.3
14103,"Wheatgrass Juice - Supports Digestion, Cholesterol Control & Immunity, Zero Added Sugar",Beverages,Fruit Juices & Drinks,Dr. Vaidya's,450.0,450.0,Juices,,"Dr. Vaidya’s Wheatgrass Juice is a refreshing herbal beverage that gives you the nourishment of the wheat plant wheatgrass. Wheatgrass is an excellent choice to support digestion, cholesterol-control, and immunity. Botanically classified as Triticum aesticum, Wheatgrass is an effective healer because it contains all minerals known to man like vitamins A, B-complex, C, E and K. It is extremely rich in protein, and contains 17 amino acids, the building blocks of protein. It is a superior detoxification agent and helps with detoxification by getting rid of impurities in the liver and digestive system. It also helps boost metabolism and aids in weight loss and lowering cholesterol levels. Pack with nutrients and vitamins, this juice is a highly nourishing drink. Dr. Vaidya’s Wheatgrass Juice is ethically sourced using only the best, freshly sprouted leaves of the wheat plant to ensure the highest quality. In keeping with our rich Ayurvedic tradition, the Wheatgrass Juice is made exclusively with natural ingredients and does not contain any added sugar or artificial colours.",
14128,Herbal Tea - Turmeric Ginger Long Leaf Pyramid Bags,Beverages,Tea,VAHDAM,199.0,199.0,Tea Bags,4.2,"Borrowing from ancient Ayurvedic knowledge, our exclusive range of Turmeric teas bring to you super active blends combining the superfood 'Turmeric' with a variety of bountiful botanicals like Ginger, Ashwagandha much more! Combine these with our exclusive tea wares and there's a perfect, healthy lifestyle for you!",4.2
14169,Leaf Tea,Beverages,Tea,Wagh Bakri,135.0,135.0,Leaf & Dust Tea,4.3,"There is nothing better than starting your day with a cup of hot Wagh Bakri tea. Made from tea leaves that has been procured from the best tea gardens of India, the tea, leaves you feeling refreshed and ready to go conquer the world. Trust, Tradition, History, Heritage - Taste all this in a cup of Tea. Handpicked from the best tea gardens. Ensures a strong taste. The Granules are made from select tea leaves for a strong, refreshing & tasty cup.",4.3
14174,Turmeric Latte - Golden Milk/Haldi Doodh,Beverages,"Health Drink, Supplement",Nutty Yogi,179.0,179.0,Kids (5+Yrs),4.4,"A classic comforting, warm, and boldly spiced turmeric latte with a hint of sweetness. Nutty Yogi’s Turmeric Latte is loaded with the goodness of Pure hand pounded Turmeric and sweetness of the Coconut Sugar. Turmeric contains loads of nutrients, especially antioxidants and anti-inflammatory compounds which make this a win-win. Another benefit is that it simply tastes delicious! Sip into the warm Golden Milk to help you unwind your day or to heal you from a sore throat to cold to flu.",4.4
14262,Herbal Tea - Organic Turmeric Moringa,Beverages,Tea,VAHDAM,139.3,199.0,Tea Bags,4.3,"A signature curation of the healthiest spices and botanicals, this tea is the ultimate detox that aids weight management and flushes the body with essential antioxidants. A refreshing green blend with yellowish and white hues, owing to the vibrant sun-dried turmeric bits, white-ginger bits, and finely cut moringa leaf. The dry blend has an alluring aroma of fresh-cut grass coupled with the strong earthy whiffs of turmeric. The brisk, well-rounded liquor has a soothing pale yellow color, enthused with balance notes of Moringa and spices. The liquor has a soft attack, followed by an abundance of fresh, herbaceous notes of Moringa in the middle. The spicy and pungent undertones of turmeric, black pepper, and white ginger uplift the entire cup and travel to the finish. A splendid cup of health and flavour!",4.3
14268,Mango Slim Shake - Weight Control Powered By Ayurveda,Beverages,"Health Drink, Supplement",Kapiva Ayurveda,584.1,649.0,Men & Women,4.0,"Why drink Kapiva Slim Shake? This gluten-free shake saves up to 500 calories per serving, by replacing 1 to 2 meals. Sustain your weight loss journey with 6 proven Ayurvedic herbs. Contains more protein than carbs (and zero refined sugar), making protein the primary energy source. Proteins take longer to digest, so you feel full longer.",4.0
14276,Health Drink - Original,Beverages,"Health Drink, Supplement",Horlicks,750.0,780.0,Kids (5+Yrs),4.3,"Health Drink that has nutrients to support immunity.Horlicks is Clinically proven to improve 5 signs of growth. Clinically proven to make kids Taller, Stronger & Sharper. Scientifically proven to improve Power of Milk",4.3
14294,Classic Instant Coffee,Beverages,Coffee,Nescafe ,1060.0,1060.0,Instant Coffee,4.4,"To take your coffee experiences to the next level, Nescafe, the world's favourite instant coffee brand, brings forth a rich and aromatic coffee in the form of Nescafe Classic. The unmistakable flavour of Nescafe Classic is what makes this signature coffee so loved all over the world. Start your day right with the first sip of this classic 100% pure coffee and let the intense taste and wonderfully refreshing aroma of Nescafe instant coffee awaken your senses to new opportunities. With over 75 years of experience and working with coffee farmers, to help them grow more sustainable coffee through improved crop techniques, we deliver the best coffee produced by the best selecting, roasting and blending methods.",4.4
14296,Pina Colada,Beverages,Energy & Soft Drinks,&Stirred,180.0,180.0,Soda & Cocktail Mix,4.1,"Make amazing cocktails and mocktails at home with this amazing cocktail mix from &Stirred. It is made with premium ingredients, now make cocktails like a pro with mix and enjoy with your loved ones.",4.1
14343,Pure Japanese Matcha Green Tea Powder,Beverages,Tea,VAHDAM,349.3,499.0,Leaf & Dust Tea,4.4,"This Macha Tea is sourced directly from the Nishio region in Japan, which is known to produce the finest Matcha Green Tea in the world. It is truly sumptuous and unique. Relish this tea with your dear ones and rejuvenate yourself from within.
With a rich and vibrant green color, the dry matcha powder is deeply aromatic and gives off an ambrosial aroma of fresh spring greens of the misty mountains. The full-bodied brew has a delectably mellow green tea taste, flushed with ample, fresh vegetal flavors. The vegetal flavors are laced with a hint of subtle sweetness that brings a delicious degree of smoothness to the tea which travels into the aftertaste as well. Overall, an extremely well-rounded and an appetizing Matcha Green Tea with true umami roots.",4.4
14353,Nutritional Beverage Mix - Elaichi Flavour,Beverages,"Health Drink, Supplement",Pro360,245.0,245.0,Men & Women,,"This elaichi flavoured nutritional beverage mix contains skimmed milk powder, whey protein and soya isolate protein. The drink is extremely healthy and provides all the essential nutrients needed for a healthy diet.",
14362,Fruit Juice - Guava Delight,Beverages,Fruit Juices & Drinks,Tropicana,126.72,200.0,Juices,,"Savour the smooth and sweet taste of guavas! Now in a pocket pack! Carry the goodness with you. With no added preservatives, colours or artificial flavouring, Tropicana puts the good in the morning across its different flavours.Did You Know? Also known as “Apple of the Tropics”, Guava originated in South America. Luscious and delicious, it is tasty and refreshing.",
